Fid,pid,ptime,date_time,src_ip_address,dst_ip_address,frame_protos,src_port,dst_port,sbytes,dbytes,uid,Label
10.42.0.211-111.221.77.148-40071-40010-6,45031545,40:25.0,2022-12-26 20:27:12+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-10.42.0.1-26886-53-17,45031554,40:25.0,2022-12-26 20:27:40+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-54.192.38.171-56439-443-6,45031555,40:25.0,2022-12-26 20:27:49+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
172.217.6.200-10.42.0.211-443-43828-6,45031556,40:25.0,2022-12-26 20:29:20+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-10.42.0.1-56980-53-17,45031557,40:25.0,2022-12-26 20:33:06+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
182.22.24.252-10.42.0.211-443-52489-6,45031558,40:25.0,2022-12-26 20:40:39+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,420,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-10.42.0.1-59777-53-17,45031559,40:25.0,2022-12-26 20:40:39+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
180.149.136.194-10.42.0.211-443-40288-6,45031560,40:25.0,2022-12-26 20:40:45+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
180.149.138.210-10.42.0.211-80-55593-6,45031561,40:25.0,2022-12-26 20:41:36+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-103.235.46.39-55845-80-6,45031562,40:25.0,2022-12-26 20:42:18+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.42-52.84.1.250-38640-80-6,45031790,40:25.1,2022-12-26 20:54:17+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
219.142.78.162-10.42.0.211-80-54721-6,45031791,40:25.1,2022-12-26 20:55:44+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
172.217.9.238-10.42.0.42-443-59353-6,45031806,40:25.1,2022-12-26 20:56:00+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-27.221.54.31-36653-80-6,45031807,40:25.1,2022-12-26 20:56:30+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-76.13.28.70-33298-443-6,45031808,40:25.1,2022-12-26 20:56:48+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
8.0.6.4-8.6.0.1-0-0-0,45031809,40:25.1,2022-12-26 20:56:54+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-10.42.0.1-40175-53-17,45031810,40:25.1,2022-12-26 20:57:38+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
169.55.67.238-10.42.0.211-443-55653-6,45031962,40:25.2,2022-12-26 20:57:48+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
172.217.12.174-10.42.0.211-443-37688-6,45031963,40:25.2,2022-12-26 20:59:10+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-10.42.0.1-29670-53-17,45031974,40:25.2,2022-12-26 20:58:45+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-10.42.0.1-47237-53-17,45031975,40:25.2,2022-12-26 21:02:13+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-77.234.41.79-36599-443-6,45031976,40:25.2,2022-12-26 21:03:07+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-52.84.37.172-47265-443-6,45031977,40:25.2,2022-12-26 21:03:52+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
180.149.138.197-10.42.0.211-80-52461-6,45031978,40:25.2,2022-12-26 21:24:12+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
172.217.12.138-10.42.0.151-443-41620-6,45031979,40:25.2,2022-12-26 21:28:28+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-10.42.0.1-58261-53-17,45031980,40:25.2,2022-12-26 21:29:33+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
152.163.56.2-10.42.0.42-443-53843-6,45031981,40:25.2,2022-12-26 21:29:01+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-10.42.0.1-50306-53-17,45031982,40:25.2,2022-12-26 21:29:29+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
239.255.255.250-10.42.0.1-1900-52111-17,45031983,40:25.2,2022-12-26 21:29:59+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,385,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-104.193.88.109-33998-80-6,45031984,40:25.2,2022-12-26 21:30:28+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,850,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-104.193.88.109-48424-80-6,45031985,40:25.2,2022-12-26 21:31:00+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,1008,CnAG8V1v0GRo6BkqPc,0
172.217.10.238-10.42.0.151-443-52927-6,45032066,40:25.3,2022-12-26 21:32:23+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-118.26.161.142-60618-80-6,45032067,40:25.3,2022-12-26 21:33:14+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-31.13.80.5-33216-443-6,45032078,40:25.3,2022-12-26 21:33:50+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-10.42.0.1-21661-53-17,45032079,40:25.3,2022-12-26 21:33:50+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-52.84.29.134-48879-443-6,45032080,40:25.3,2022-12-26 21:35:45+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-10.42.0.1-60115-53-17,45032081,40:25.3,2022-12-26 21:36:02+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-98.139.225.43-33716-443-6,45032082,40:25.3,2022-12-26 21:36:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
172.217.12.162-10.42.0.211-443-59097-6,45032083,40:25.3,2022-12-26 21:36:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
174.35.73.149-10.42.0.211-80-54860-6,45032084,40:25.3,2022-12-26 21:37:11+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
180.149.136.194-10.42.0.151-80-34436-6,45032085,40:25.3,2022-12-26 21:37:12+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-52.84.40.205-47597-443-6,45032086,40:25.3,2022-12-26 21:53:20+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.1-10.42.0.42-53-42973-17,45032087,40:25.3,2022-12-26 21:53:43+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
239.255.255.250-10.42.0.211-1900-45654-17,45032088,40:25.3,2022-12-26 21:54:10+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,15035,41,1008,CnAG8V1v0GRo6BkqPc,1
180.149.136.194-10.42.0.211-80-46902-6,45032089,40:25.3,2022-12-26 21:56:03+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,41,504,CnAG8V1v0GRo6BkqPc,0
172.217.6.202-10.42.0.211-443-60322-6,45032444,40:25.3,2022-12-26 21:56:03+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.42-23.194.180.131-56260-443-6,45032445,40:25.3,2022-12-26 21:56:24+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-23.217.155.120-55430-80-6,45032450,40:25.3,2022-12-26 21:57:05+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
174.35.73.77-10.42.0.211-80-50428-6,45032451,40:25.3,2022-12-26 21:57:32+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-64.71.142.110-60208-443-6,45032454,40:25.3,2022-12-26 21:59:02+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-104.196.173.4-57181-443-6,45032455,40:25.3,2022-12-26 21:59:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
172.217.12.202-10.42.0.151-443-55389-6,45032456,40:25.3,2022-12-26 22:00:56+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,362,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-54.197.255.61-44853-443-6,45032457,40:25.3,2022-12-26 22:01:21+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,362,1008,CnAG8V1v0GRo6BkqPc,0
172.217.10.225-10.42.0.42-443-53276-6,45032688,40:25.4,2022-12-26 22:02:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
222.73.28.96-10.42.0.211-80-36920-6,45032689,40:25.4,2022-12-26 22:03:38+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-10.42.0.1-63073-53-17,45032696,40:25.4,2022-12-26 22:05:27+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-10.42.0.1-29386-53-17,45032697,40:25.4,2022-12-26 22:06:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
172.217.10.67-10.42.0.42-80-46714-6,45032698,40:25.4,2022-12-26 22:06:59+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-106.11.94.1-48479-443-6,45032699,40:25.4,2022-12-26 22:06:58+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
172.217.12.131-10.42.0.42-443-60866-6,45032708,40:25.4,2022-12-26 22:25:44+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-10.42.0.1-62112-53-17,45032709,40:25.4,2022-12-26 22:26:59+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-10.42.0.1-56479-53-17,45032710,40:25.4,2022-12-26 22:28:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
172.217.9.238-10.42.0.42-443-33613-6,45032711,40:25.4,2022-12-26 22:28:42+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
172.217.12.164-10.42.0.211-443-48314-6,45032712,40:25.4,2022-12-26 22:28:43+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-95.213.11.181-54022-80-6,45032713,40:25.4,2022-12-26 22:47:53+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.42-66.231.239.125-46317-443-6,45032714,40:25.4,2022-12-26 22:48:02+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,15035,42,6161564,CnAG8V1v0GRo6BkqPc,0
182.22.24.252-10.42.0.151-443-38576-6,45033040,40:25.5,2022-12-26 22:48:21+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-66.198.178.88-39009-443-6,45033041,40:25.5,2022-12-26 22:48:22+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-10.42.0.1-39778-53-17,45033058,40:25.5,2022-12-26 22:51:39+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-104.244.43.131-50372-443-6,45033059,40:25.5,2022-12-26 22:53:46+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,892,CnAG8V1v0GRo6BkqPc,0
10.42.0.151-103.235.46.212-55212-443-6,45033060,40:25.5,2022-12-26 23:02:09+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
220.243.225.102-10.42.0.211-80-49120-6,45033061,40:25.5,2022-12-26 23:27:27+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
10.42.0.42-14.17.42.57-36873-80-6,45033062,40:25.5,2022-12-26 23:27:27+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.42-52.84.29.154-60956-443-6,45033063,40:25.5,2022-12-26 23:37:44+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
216.58.219.227-10.42.0.151-443-44735-6,45033064,40:25.5,2022-12-26 23:55:01+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-77.234.44.42-49060-80-6,45033065,40:25.5,2022-12-26 23:55:01+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
172.217.10.46-10.42.0.42-80-44055-6,45033066,40:25.5,2022-12-26 23:57:55+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-10.42.0.1-39997-53-17,45033067,40:25.5,2022-12-26 23:58:17+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,904,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-77.234.44.41-43117-80-6,45033068,40:25.5,2022-12-27 00:09:44+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,362,956,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-47.88.68.21-44317-443-6,45033069,40:25.5,2022-12-27 00:13:24+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,362,1008,CnAG8V1v0GRo6BkqPc,1
182.22.65.137-10.42.0.151-443-57640-6,45033356,40:25.6,2022-12-27 00:20:01+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,956,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-112.73.28.70-55335-80-6,45033357,40:25.6,2022-12-27 00:25:07+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
182.22.25.124-10.42.0.211-443-46833-6,45033380,40:25.7,2022-12-27 00:30:03+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,2284,CnAG8V1v0GRo6BkqPc,1
220.181.7.190-10.42.0.211-443-33476-6,45033381,40:25.7,2022-12-27 00:52:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,2900,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-118.242.24.59-37970-18013-6,45033382,40:25.7,2022-12-27 00:55:18+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,2643,CnAG8V1v0GRo6BkqPc,0
180.149.138.197-10.42.0.211-80-48719-6,45033383,40:25.7,2022-12-27 00:55:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,3215,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-10.42.0.1-3236-53-17,45033384,40:25.7,2022-12-27 00:55:56+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1077,CnAG8V1v0GRo6BkqPc,1
162.208.22.39-10.42.0.211-443-35853-6,45033385,40:25.7,2022-12-27 00:55:57+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,2822,CnAG8V1v0GRo6BkqPc,1
172.217.3.110-10.42.0.211-443-36762-6,45033386,40:25.7,2022-12-27 00:57:01+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,3427,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-101.226.103.112-57630-80-6,45033387,40:25.7,2022-12-27 01:03:05+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,3339,CnAG8V1v0GRo6BkqPc,0
202.77.129.161-10.42.0.42-80-45256-6,45033388,40:25.7,2022-12-27 01:06:08+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,339,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-123.125.29.220-55268-80-6,45033389,40:25.7,2022-12-27 01:23:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.151-23.67.1.79-50396-443-6,45033390,40:25.7,2022-12-27 01:23:57+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,15035,42,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-10.42.0.1-48853-53-17,45033391,40:25.7,2022-12-27 01:24:13+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,42,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.42-106.11.129.143-55477-80-6,45033606,40:25.7,2022-12-27 01:24:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
162.208.22.39-10.42.0.211-443-38528-6,45033607,40:25.7,2022-12-27 01:24:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.1-10.42.0.42-53-35077-17,45033624,40:25.7,2022-12-27 01:24:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,788,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-23.194.141.191-39216-443-6,45033625,40:25.7,2022-12-27 01:24:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
202.77.129.150-10.42.0.151-443-40086-6,45033626,40:25.7,2022-12-27 01:24:39+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-77.234.41.79-38270-443-6,45033627,40:25.7,2022-12-27 01:24:39+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,944,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-47.88.68.22-52504-443-6,45033816,40:25.8,2022-12-27 01:26:01+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,420,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-52.84.139.157-48266-80-6,45033817,40:25.8,2022-12-27 01:26:28+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,956,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-47.89.68.230-44627-443-6,45033844,40:25.8,2022-12-27 01:41:38+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-98.139.183.24-60738-80-6,45033845,40:25.8,2022-12-27 01:27:25+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-10.42.0.1-62987-53-17,45033846,40:25.8,2022-12-27 01:28:45+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.151-10.42.0.1-1864-53-17,45033847,40:25.8,2022-12-27 01:32:17+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
172.217.11.34-10.42.0.42-443-35876-6,45033850,40:25.8,2022-12-27 01:33:21+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,0
219.142.78.162-10.42.0.42-80-60093-6,45033851,40:25.8,2022-12-27 01:35:06+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-10.42.0.1-38597-53-17,45033852,40:25.8,2022-12-27 01:35:11+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,956,CnAG8V1v0GRo6BkqPc,0
10.42.0.1-10.42.0.42-53-27957-17,45033853,40:25.8,2022-12-27 01:35:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
182.22.120.252-10.42.0.42-443-60215-6,45033854,40:25.8,2022-12-27 01:37:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
172.217.6.206-10.42.0.151-443-60070-6,45033855,40:25.8,2022-12-27 01:37:33+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
172.217.10.42-10.42.0.211-443-40592-6,45033856,40:25.8,2022-12-27 01:38:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,15035,42,892,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-111.1.17.152-57265-8077-6,45033857,40:25.8,2022-12-27 01:47:34+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,42,1008,CnAG8V1v0GRo6BkqPc,0
174.35.73.149-10.42.0.211-80-54860-6,45034012,40:25.9,2022-12-27 01:48:12+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-103.235.46.211-56342-443-6,45034013,40:25.9,2022-12-27 01:52:06+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
10.42.0.42-23.194.181.192-51873-443-6,45034014,40:25.9,2022-12-27 01:54:23+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-54.230.36.66-45869-443-6,45034015,40:25.9,2022-12-27 01:54:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,1
8.41.222.241-10.42.0.211-443-32885-6,45034016,40:25.9,2022-12-27 01:55:14+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,420,CnAG8V1v0GRo6BkqPc,0
173.194.205.100-10.42.0.211-443-50151-6,45034017,40:25.9,2022-12-27 02:06:34+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1008,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-36.110.210.167-35684-80-6,45034018,40:25.9,2022-12-27 02:06:24+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,504,CnAG8V1v0GRo6BkqPc,1
10.42.0.211-104.88.106.21-50996-80-6,45034019,40:25.9,2022-12-27 02:42:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,956,CnAG8V1v0GRo6BkqPc,0
10.42.0.211-31.13.71.52-34898-443-6,45034468,40:26.0,2022-12-27 02:43:46+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,2868,CnAG8V1v0GRo6BkqPc,0
172.217.12.142-10.42.0.151-443-56290-6,45034469,40:26.0,2022-12-27 02:44:01+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,3467,CnAG8V1v0GRo6BkqPc,1
172.217.10.227-10.42.0.211-443-51618-6,45034470,40:26.0,2022-12-27 02:45:20+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,956,CnAG8V1v0GRo6BkqPc,1
